TABLE_NAME,COLUMN_NAME,DESCRIPTION,DATA_TYPE
V_HOSPITAL_TRANSACTIONS,ACTION_STRING,"A comma-delimited list of one or more numbers stored in a payment transaction that correspond to actions entered in payment posting. Actions are 1 -- Not Allowed Adjustment, 2 -- Next Responsible Party, 3 -- Claim Denied.",VARCHAR
V_HOSPITAL_TRANSACTIONS,ADDR_CITY,The city in the address associated with this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ADDR_LINE1,The first address line of the address associated with this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ADDR_LINE2,The second address line of the address associated with this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ADDR_NAME,The name line of the address associated with this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ADDR_ZIP,The ZIP Code in the address associated with this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ALLOWANCE_ADJ_YN,Y/N flag indicating if there is an allowance adjustment.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ALLOWED_AMOUNT,An allowed amount stored in a payment transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,BAD_DEBT_FLAG_YN,"Bad Debt Flag. This flag determines if a transaction's amount is to be counted as belonging to a bad debt agency. This flag is copied from the hospital account level flag. This flag is only used if account-based bad debt is used. This flag will be set to 'Y' if the account is in bad debt, 'N' otherwise.",VARCHAR
V_HOSPITAL_TRANSACTIONS,BEN_BKT_CVG_ID,This column stores the unique identifier for the benefit bucket associated with the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,BEN_BKT_INC_STR,The increment string for the benefit bucket associated with the transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,BILLED_AMOUNT,A billed amount stored in a payment transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,BILLING_PROV_ID,This column stores the unique identifier for the billing provider stored in the hospital billing transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,BUCKET_ID,"This column stores the unique identifier for the liability bucket on which the transaction is currently active. This field is only populated for payment and adjustment transactions, not charges.",NUMERIC
V_HOSPITAL_TRANSACTIONS,CASH_ID,The ID number of the cash record with which a transaction is associated.,NUMERIC
V_HOSPITAL_TRANSACTIONS,CE_FILED_TIME,The date and time that the transaction was filed. This will have a value of null unless the transaction's deployment of origination and the home deployment are different.,DATETIME
V_HOSPITAL_TRANSACTIONS,CE_HM_OFF_TXTYP_C,"The type of transaction that took place. This will have a value of null unless the transaction's deployment of origination and the home deployment are different. Some example values for this field are as follows: 1 - charge, 2 - payment, 3 - debit adjustment, 4 - credit adjustment.",INTEGER
V_HOSPITAL_TRANSACTIONS,CE_POST_DT,The post date for the transaction. This will have a value of null unless the transaction's deployment of origination and the home deployment are different.,DATETIME
V_HOSPITAL_TRANSACTIONS,CE_SRC_DEP_ID,This column stores the unique identifier for the source deployment of the transaction. This identifies the location where the hospital billing transaction originated. This will have a value of null unless the transaction's deployment of origination and the home deployment are different.,VARCHAR
V_HOSPITAL_TRANSACTIONS,CE_SRC_HAR_ID,The hospital account community ID belonging to the source transaction. This identifies the account at the place of service. This will have a value of null unless the transaction's deployment of origination and the home deployment are different.,NUMERIC
V_HOSPITAL_TRANSACTIONS,CE_SRC_HLB_ID,The liability bucket community ID belonging to the source transaction. This identifies the bucket at the place of service. This will have a value of null unless the transaction's deployment of origination and the home deployment are different.,NUMERIC
V_HOSPITAL_TRANSACTIONS,CE_SRC_HTR_ID,The transaction community ID belonging to the source transaction. This identifies the transaction at the place of service. This will have a value of null unless the transaction's deployment of origination and the home deployment are different.,NUMERIC
V_HOSPITAL_TRANSACTIONS,CHG_CRED_ORIG_ID,This column stores the unique identifier for the transaction of a late charge credit.,NUMERIC
V_HOSPITAL_TRANSACTIONS,CHG_ROUTER_SRC_ID,Source ID of charge on the charge router.,VARCHAR
V_HOSPITAL_TRANSACTIONS,CM_LOG_OWNER_ID,The Community ID (CID) of the instance from which this Chronicles record was extracted. This is populated only if you use IntraConnect.,VARCHAR
V_HOSPITAL_TRANSACTIONS,CM_PHY_OWNER_ID,The Community ID (CID) of the instance that owns this Chronicles record. This is populated only if you use IntraConnect.,VARCHAR
V_HOSPITAL_TRANSACTIONS,CM_SRC_HTR_DOT_ONE,The internal ID of the community model source transaction associated with this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,COINSURANCE_AMOUNT,A coinsurance amount stored in a payment transaction. Coinsurance amounts are informational only.,NUMERIC
V_HOSPITAL_TRANSACTIONS,COLLECTION_AGENCY,This column stores the unique identifier for the collection agency that the hospital billing transaction has been sent to for collections.,NUMERIC
V_HOSPITAL_TRANSACTIONS,COMM_MOD_DISTB_H_YN,Indicates whether this HTR would be distributed on the home deployment.,VARCHAR
V_HOSPITAL_TRANSACTIONS,COMM_MOD_HOME_AD_YN,Indicates whether this adjustment is homing adjustment.,VARCHAR
V_HOSPITAL_TRANSACTIONS,COPAY_AMOUNT,A copay amount stored in a payment transaction. Coinsurance amounts are informational only.,NUMERIC
V_HOSPITAL_TRANSACTIONS,COST,The representative cost to the facility for the charged item. This may not include all markups or reflect certain price discounts.,NUMERIC
V_HOSPITAL_TRANSACTIONS,COST_CNTR_ID,"The cost center stored in a charge transaction. If a user has chosen to override the default cost center in the procedure master file, the user-entered override cost center will display here.",NUMERIC
V_HOSPITAL_TRANSACTIONS,CPT_CODE,"The default CPT™ or HCPCS code which comes from the transaction’s procedure. An override CPT™/HCPCS code entered on the charge is not reflected here and is, instead, stored in column HCPCS_CODE.",VARCHAR
V_HOSPITAL_TRANSACTIONS,DEDUCTIBLE_AMOUNT,A deductible amount stored in a payment transaction. Coinsurance amounts are informational only.,NUMERIC
V_HOSPITAL_TRANSACTIONS,DEPARTMENT,This column stores the unique identifier for the department associated with the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,DFLT_COST_CNTR_ID,The default cost center ID from the procedure master file for a charge transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,DFLT_FEE_SCHED_ID,This column stores the unique identifier for the default fee schedule for the service area with which a charge transaction is associated.,NUMERIC
V_HOSPITAL_TRANSACTIONS,DFLT_PROC_DESC,"This column stores the original description of the procedure stored in the procedure record's Name History (I EAP 6), which appears in Procedure Editor as Name. This item is only populated if the description for the procedure was overridden in charge entry.",VARCHAR
V_HOSPITAL_TRANSACTIONS,DFLT_UB_REV_CD_ID,The default revenue code from the procedure master file for a charge transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,DURATION_MINUTES,This column contains the duration of service in minutes.,INTEGER
V_HOSPITAL_TRANSACTIONS,EB_PMT_HAR_RES_YN,Indicates whether hospital account restrictions are used.,VARCHAR
V_HOSPITAL_TRANSACTIONS,EB_PMT_POST_TYPE_C,The type category number of the post type used to post the enterprise payment.,INTEGER
V_HOSPITAL_TRANSACTIONS,EB_PMT_TOTAL_AMOUNT,"This column contains the original payment amount. Original payment amount is the amount of the payment prior to getting split in split cases and if the payment is not split, then the original payment amount is the full payment of the transaction.",VARCHAR
V_HOSPITAL_TRANSACTIONS,EB_PREPMT_POST_TP_C,The type category number for the pre-payment post type associated with this transaction.,INTEGER
V_HOSPITAL_TRANSACTIONS,ELEC_PMT_APRVL_CODE,This column stores the unique identifier for the hospital billing transaction sent back by the merchant.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ELEC_PMT_CRD_BRND_C,The credit card brand used in the transaction,VARCHAR
V_HOSPITAL_TRANSACTIONS,ELEC_PMT_EVM_ID,The internal ID of the merchant used,NUMERIC
V_HOSPITAL_TRANSACTIONS,ELEC_PMT_INST_TIME,Instant of when the payment was approved,DATETIME
V_HOSPITAL_TRANSACTIONS,ERX_ID,This column stores the unique identifier for the medication record on the hospital billing transaction. This column will have relevant data for any pharmacy charges. It can be used to link to MEDICATIONS and other pharmacy tables.,NUMERIC
V_HOSPITAL_TRANSACTIONS,EXTERN_AR_FLAG_YN,"External A/R Flag. This flag determines if an transaction's A/R is to be counted as belonging to an external agency (i.e., as bad debt). This flag is copied from the hospital account level flag. This flag is only used if external agency A/R has been enabled.",VARCHAR
V_HOSPITAL_TRANSACTIONS,FACILITY_ID,This column stores the unique identifier for the facility associated with the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,FILER_NUMBER,The number of the filer that filed the transaction. This information is internal to the system and will not be seen by users.,INTEGER
V_HOSPITAL_TRANSACTIONS,FIN_CLASS_C,"This column stores the category ID of the financial class stored in a hospital billing transaction. For charges, the financial class comes from the hospital account that the charge is associated with. For payments, the financial class comes from the payer specified during payment posting. If no payer is specified during payment posting, the financial class is self-pay. If the adjustment is entered in adjustment posting, the financial class is from the payer specified in adjustment posting. If the adjustment is created from a bucket action, the financial class comes from the financial class on the bucket. If no payer is specified during adjustment posting or the adjustment bucket action is made on an undistributed bucket, the financial class is self-pay. Adjustment refund bucket actions can specify the payer, in which case the specified payer's financial class is used.",VARCHAR
V_HOSPITAL_TRANSACTIONS,GL_CREDIT_NUM,The GL credit number stored in a transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,GL_DEBIT_NUM,The GL debit number stored in a transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,HCPCS_CODE,"The override CPT™ or HCPCS code either entered manually during charge entry or coming from the clinical application. Often, pharmacy and supply charges will have a code sent from the clinical system to override the code stored on the procedure. When reporting, you will often want to display this column if it is populated, otherwise display CPT_CODE.",VARCHAR
V_HOSPITAL_TRANSACTIONS,HIPPS_CODE,HIPPS Code for this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,HIPPS_CODE_DESC,HIPPS Code description for this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,HIPPS_CODE_TYPE_C,HIPPS Code type for this transaction. i.e. 1-Skilled Nursing Facility 2-Home Health PPS 99-other,INTEGER
V_HOSPITAL_TRANSACTIONS,HOM_RPT_FLG_YN,"Charge homing enterprise reporting flag to determine if the transaction should be extracted from home or the place of service. The following logic is used to determine which transaction should be extracted.  Find the hospital account that the transaction is attached to, then:  If found account is on the place of service, then",VARCHAR
V_HOSPITAL_TRANSACTIONS,HSP_ACCOUNT_ID,This column stores the unique identifier for the hospital account associated with the hospital billing transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,IMD_ID,This column stores the unique identifier for the image associated with this hospital billing transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,IMPLANT_ID,This column stores the unique identifier for the implant record associated with this procedure.,VARCHAR
V_HOSPITAL_TRANSACTIONS,INI_FILE_ATTEMPT_DT,Item to represent the date when the first attempt to file the transaction was made.,DATETIME
V_HOSPITAL_TRANSACTIONS,INST_BILL_COMMENT,"A comment stored in a charge transaction. If a hospital account's guarantor is of a type that is considered institutional, then certain pieces of institutional billing-related information can be stored in charges filed on that hospital account.",VARCHAR
V_HOSPITAL_TRANSACTIONS,INST_BILL_DOB,"A date of birth stored in a charge transaction. If a hospital account's guarantor is of a type that is considered institutional, then certain pieces of institutional billing-related information can be stored in charges filed on that hospital account. A date of birth is one such piece of information.",DATETIME
V_HOSPITAL_TRANSACTIONS,INST_BILL_EMP_NUM,"An employee number stored in a charge transaction. If a hospital account's guarantor is of a type that is considered institutional, then certain pieces of institutional billing-related information can be stored in charges filed on that hospital account. An employee number is one such piece of information.",VARCHAR
V_HOSPITAL_TRANSACTIONS,INST_BILL_LNKPAT_ID,"DEPRECATED Use INSTI_LINK_PAT_SN in HSP_TRANSACTIONS_2 now. A linked patient id stored in a charge transaction. If a hospital account's guarantor is of a type that is considered institutional, then certain pieces of institutional billing-related information can be stored in charges filed on that hospital account. A linked patient id is one such piece of information.",VARCHAR
V_HOSPITAL_TRANSACTIONS,INST_BILL_PAT_NAME,"A patient name stored in a charge transaction. If a hospital account's guarantor is of a type that is considered institutional, then certain pieces of institutional billing-related information can be stored in charges filed on that hospital account. A patient name is one such piece of information.",VARCHAR
V_HOSPITAL_TRANSACTIONS,INST_BILL_SEX_C,"A patient sex stored in a charge transaction. If a hospital account's guarantor is of a type that is considered institutional, then certain pieces of institutional billing-related information can be stored in charges filed on that hospital account. A patient sex is one such piece of information.",VARCHAR
V_HOSPITAL_TRANSACTIONS,INST_BILL_SSN,"A patient social security number stored in a charge transaction. If a hospital account's guarantor is of a type that is considered institutional, then certain pieces of institutional billing-related information can be stored in charges filed on that hospital account. A patient social security number is one such piece of information.",VARCHAR
V_HOSPITAL_TRANSACTIONS,INT_CONTROL_NUMBER,The internal control number stored in a payment transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,INVOICE_NUM,The invoice number for the transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,IS_CONTESTED_YN,"*** Deprecated *** In the table HOSPITAL_TRANSACTIONS, the column IS_CONTESTED_YN (HTR/420) has been deprecated. The deprecated column's content/data is no longer available since it is no longer populated in Chronicles.  Denotes whether a charge is contested.",VARCHAR
V_HOSPITAL_TRANSACTIONS,IS_HOSPITALIST_YN,Denotes whether a charge has a billing provider who is designated in ADT as a hospitalist.,VARCHAR
V_HOSPITAL_TRANSACTIONS,IS_LATE_CHARGE_YN,Denotes whether a charge is a late charge.,VARCHAR
V_HOSPITAL_TRANSACTIONS,IS_RECOUPMENT_YN,Denotes whether a payment is a recoupment.,VARCHAR
V_HOSPITAL_TRANSACTIONS,IS_REFUND_ADJ_YN,Denotes whether this is a Refund Adjustment.,VARCHAR
V_HOSPITAL_TRANSACTIONS,IS_SYSTEM_ADJ_YN,"Denotes whether the adjustment is a system adjustment, as opposed to a contractual write-off, charity care write-off, refund, or other adjustments. A system adjustment moves liability between buckets or between collection statuses on a hospital account to properly adjust the GL and are not just adjustments posted by the system.",VARCHAR
V_HOSPITAL_TRANSACTIONS,LATE_CRCTN_ORIG_ID,This column stores the unique identifier for the original charge for a late charge correction transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,LINE_LEVEL_INFO_YN,Indicates whether the transaction has the flag for line level information.,VARCHAR
V_HOSPITAL_TRANSACTIONS,LINE_NUM_IN_HTT,Denotes the HTT line number of a transaction.,INTEGER
V_HOSPITAL_TRANSACTIONS,LINKED_HTR_ID,This item links two hospital billing transactions in the system. These transactions will be reversed and transferred at the same time.,NUMERIC
V_HOSPITAL_TRANSACTIONS,MEA_ID_C,Measurement reference ID code.,INTEGER
V_HOSPITAL_TRANSACTIONS,MODIFIERS,A comma-delimited list of one or more modifiers associated with a charge transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,NDC_ID,"This column stores the unique identifier for the historical National Drug Code for the corresponding charge. This column will only be set for certain charges posted prior to being on the EMR system Summer 2009 release. For current NDC code information, use NDC_CODE_RG_ID column in the HSP_TX_NDC_CODES table.",VARCHAR
V_HOSPITAL_TRANSACTIONS,NON_COVERED_AMT,The non-covered amount associated with the transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,NON_COVERED_YN,Indicates whether the transaction is expected to be a non-covered charge.,VARCHAR
V_HOSPITAL_TRANSACTIONS,OLD_HSP_ACCOUNT_ID,"This column stores the unique identifier for the hospital account associated with the old hospital billing transaction that was transferred to a different hospital account, causing this new transaction to be created.",VARCHAR
V_HOSPITAL_TRANSACTIONS,OPTIME_LOG_ID,This column stores the unique identifier for the OpTime log associated with the hospital billing transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,ORDER_ID,This column stores the unique identifier for the clinical system order that triggered a hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,ORIG_ETR_ID,This column stores the unique identifier for the Professional Billing transaction that was the transfer source for this Hospital Billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,ORIG_PRICE,Denotes the price that was determined for a charge based on fee schedules.,NUMERIC
V_HOSPITAL_TRANSACTIONS,ORIG_REPOST_TX_ID,"This column stores the unique identifier for the original transaction of a hospital billing transaction automatically reposted due to a change in financial class, account class, or primary payer.",NUMERIC
V_HOSPITAL_TRANSACTIONS,ORIG_REV_TX_ID,"In a reversal transaction, this column denotes the ID number of the original transaction that was reversed.",NUMERIC
V_HOSPITAL_TRANSACTIONS,OVERRIDE_XOVER_YN,Indicates whether this payment contained override crossover information.,VARCHAR
V_HOSPITAL_TRANSACTIONS,PANEL_DAT,"The contact date of the panel procedure that is associated with this transaction, in decimal format. Used to link with the PROCEDURES_CATALOG_EXT table.",FLOAT
V_HOSPITAL_TRANSACTIONS,PANEL_DT,The contact date of the panel procedure that is associated with this transaction.,DATETIME
V_HOSPITAL_TRANSACTIONS,PANEL_ID,The internal Id of the panel procedure associated with this transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PAT_ENC_CSN_ID,"For a charge dropped via ADT's bed charge billing function or a payment collected at the point-of-service, the contact serial number of the patient contact that triggered the bed charge or led to the collection of the payment.",NUMERIC
V_HOSPITAL_TRANSACTIONS,PAT_SERIAL_NUM,The Patient Serial Number is stored in item 2090 of the Enterprise Patient (EPT) master file.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PAYMENT_FROM,"For self pay payments, a text string indicating from whom the payment was received.",VARCHAR
V_HOSPITAL_TRANSACTIONS,PAYMENT_NOT_ALLOWED,This column contains the not-allowed amount on the payment transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PAYMENT_SRC_HA_C,"The payment source stored in a payment transaction, i.e. cash, check, or credit card.",INTEGER
V_HOSPITAL_TRANSACTIONS,PAYOR_ID,This column stores the unique identifier for the payer associated with each payment or adjustment. This is not populated for charge transactions or when the payment or adjustment is posted to the self-pay bucket. Payments are assigned to the payer specified in payment posting. Adjustments made using adjustment posting are assigned to the payer specified in adjustment posting. Adjustments made using bucket actions are assigned to the payer on the liability bucket to which the adjustment was posted. Refund bucket actions can override the bucket payer with a user entered payer. Users can override any adjustment's payer in adjustment workqueues. Adjustments posted to the undistributed bucket have no payer unless overridden.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PERFORMING_PROV_ID,This column stores the unique identifier for the performing provider associated with a charge transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,PLACE_OF_SVC_ID,This column stores the unique identifier for the place of service associated with the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PMT_HAR_DIS_FROM_DT,The hospital account restriction discharge from date.,DATETIME
V_HOSPITAL_TRANSACTIONS,PMT_HAR_DIS_TO_DT,The hospital account restriction discharge to date.,DATETIME
V_HOSPITAL_TRANSACTIONS,PMT_RECEIPT_NO,Stores the receipt number for a receipt printed during payment posting.,VARCHAR
V_HOSPITAL_TRANSACTIONS,POST_BATCH_NUM,The posting batch number associated with the transaction.,INTEGER
V_HOSPITAL_TRANSACTIONS,POS_SESSIONID,This column stores the unique identifier for the Point of Sale session.,VARCHAR
V_HOSPITAL_TRANSACTIONS,POS_TXID,This column stores the unique identifier for the Point of Sale transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,POS_TX_LINE,The Point of Sale transaction line number.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PREV_CREDITS_ACT,"For adjustment transactions that move liability from one bucket to another, the total monetary amount of previous credits on the former bucket.",NUMERIC
V_HOSPITAL_TRANSACTIONS,PRIMARY_PLAN_ID,Holds the primary plan of the account when the transaction filed. This is set for all transaction types.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PRIM_FEE_SCHED_ID,This column stores the unique identifier for the primary fee schedule used to price a charge transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PROCEDURE_DESC,"This column stores the value manually entered for the procedure description at the time of charge entry. If no value was manually entered, then the procedure record's Name History (I EAP 6) is populated here.",VARCHAR
V_HOSPITAL_TRANSACTIONS,PROC_ID,This column stores the unique identifier for the procedure associated with the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,PROC_MPI_ID,The MPI ID of the procedure associated with the transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,QUANTITY,"For charge transactions, the quantity.",NUMERIC
V_HOSPITAL_TRANSACTIONS,QUICK_PMT_TYPE_C,The quick payment type category ID for the transaction.,INTEGER
V_HOSPITAL_TRANSACTIONS,RECONCILIATION_NUM,Reconciliation number from a remittance run.,VARCHAR
V_HOSPITAL_TRANSACTIONS,REFERENCE_NUM,The payment posting reference number associated with a transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,REFUND_PLAN_ID,This column stores the unique identifier for the benefit plan associated with the refund code on the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,RELATED_HTR_ID,This column stores the unique identifier of the related hospital billing (HB) transaction for this HB transaction. This will map to a HB transaction that is associated with the related hospital account.,NUMERIC
V_HOSPITAL_TRANSACTIONS,REMIT_CODES,Deprecated: Please look to the table HSP_TX_RMT_CD_LST for remit code information of a transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,RESEARCH_STUDY_ID,This column stores the unique identifier for the research study or client associated with this hospital billing transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,REVENUE_LOC_ID,This column stores the unique identifier for the revenue location stored in the hospital billing transaction. It is only set when hospital account identifiers are assigned by location instead of service area.,NUMERIC
V_HOSPITAL_TRANSACTIONS,RFND_AP_DATE,Stores the date on which the A/P system approved and processed the transaction.,DATETIME
V_HOSPITAL_TRANSACTIONS,RFND_AP_STATUS_C,Stores the action taken by the A/P system when it processed the transaction.,INTEGER
V_HOSPITAL_TRANSACTIONS,RFND_COVERAGE_ID,This column stores the unique identifier for the coverage associated with the refund code on the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,RFND_CUST_PAYEE_C,The custom payee for the refund (no system-released values).,VARCHAR
V_HOSPITAL_TRANSACTIONS,RFND_GUAR_ID,This column stores the unique identifier for the guarantor associated with the refund code on the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,RFND_PATIENT_ID,The unique ID of the patient associated with the refund code on the transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,RFND_SND_TO_C,"This column specifies where to send the refund should there be a credit balance on the hospital billing transaction: 1-Coverage, 2-Guarantor, 3-Patient, 4-Custom Payee, 5-Address Override, 6-Payor, or 7-Plan.",INTEGER
V_HOSPITAL_TRANSACTIONS,RSH_CHG_ORIG_HAR_ID,This column stores the unique identifier for the original hospital account for a research charge.,NUMERIC
V_HOSPITAL_TRANSACTIONS,RVU,The total relative value units (RVU) associated with a transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,RVU_MLPRACT,The malpractice RVU associated with the transaction (from EAP).,NUMERIC
V_HOSPITAL_TRANSACTIONS,RVU_OVERHEAD,The overhead RVU associated with this transaction (from EAP).,NUMERIC
V_HOSPITAL_TRANSACTIONS,RVU_WORK,The work RVU associated with the transaction (from EAP).,NUMERIC
V_HOSPITAL_TRANSACTIONS,SERVICE_DATE,"The service date of a charge, the deposit date of a payment, or the creation date of an adjustment.",DATETIME
V_HOSPITAL_TRANSACTIONS,SERV_AREA_ID,This column stores the unique identifier for the service area associated with the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,SESSION_NUMBER,"For charges entered in batch charge entry, the number of the session in which the charge was entered.",INTEGER
V_HOSPITAL_TRANSACTIONS,SHOW_HCPCS_ONUB_YN,"For charge transactions, denotes whether the associated record in the procedure master file is set to show the HCPCS code on the UB claim.",VARCHAR
V_HOSPITAL_TRANSACTIONS,START_DATE_TIME,"For charge transactions that result from timed procedures, the start date and time stored in the transaction.",DATETIME
V_HOSPITAL_TRANSACTIONS,STATE_C,The state in the address associated with this transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,STOP_DATE_TIME,"For charge transactions that result from timed procedures, the end date and time stored in the transaction.",DATETIME
V_HOSPITAL_TRANSACTIONS,SUP_ID,This column stores the unique identifier for the hospital billing transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,TEMP_TX_ID,The ID number of the temporary transaction (HTT record) associated with the transaction in question.,NUMERIC
V_HOSPITAL_TRANSACTIONS,TOTAL_CHARGES_ACT,"For adjustment transactions that move liability from one bucket to another, the total monetary amount of charges on the latter bucket.",NUMERIC
V_HOSPITAL_TRANSACTIONS,TX_AMOUNT,The monetary amount of a transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,TX_BATCH_NUM,The ID number of the system batch that was open when the transaction was posted.,INTEGER
V_HOSPITAL_TRANSACTIONS,TX_COMMENT,A comment associated with a transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,TX_FILED_TIME,The date and time when a transaction was filed on a hospital account.,DATETIME
V_HOSPITAL_TRANSACTIONS,TX_ID,This column stores the unique identifier for the hospital billing transaction.,NUMERIC
V_HOSPITAL_TRANSACTIONS,TX_NUM_IN_HOSPACCT,"A number denoting in what order the transaction filed on the hospital account. For example, if the transaction in question was the third transaction to file on the account, this column would contain the number 3.",INTEGER
V_HOSPITAL_TRANSACTIONS,TX_POST_DATE,The date on which the transaction was posted.,DATETIME
V_HOSPITAL_TRANSACTIONS,TX_SOURCE_HA_C,"The source of the transaction, i.e. unit charge entry, payment posting, electronic remittance,",INTEGER
V_HOSPITAL_TRANSACTIONS,TX_TYPE_HA_C,"The transaction type, i.e. charge, payment, debit adjustment, or credit adjustment.",INTEGER
V_HOSPITAL_TRANSACTIONS,TYPE_OF_SVC_HA_C,The type of service associated with a transaction.,INTEGER
V_HOSPITAL_TRANSACTIONS,UB_REV_CODE_ID,The revenue code associated with a charge transaction. This could come from the procedure master file or from a user-entered override.,NUMERIC
V_HOSPITAL_TRANSACTIONS,USER_ID,This column stores the unique identifier for the user who posted the hospital billing transaction.,VARCHAR
V_HOSPITAL_TRANSACTIONS,WORKSTATION_ID,The ID number of the workstation with which a transaction is associated.,VARCHAR
V_HOSPITAL_TRANSACTIONS,XFER_LIAB_ADJ_YN,Y/N flag denoting if the transaction transfers the liability adjustment.,VARCHAR
V_PATIENT_ENCOUNTERS,ACCOUNT_ID,The ID number of the guarantor account assigned to the visit at the time it is scheduled or when it is checked in. This ID may be encrypted.,NUMERIC
V_PATIENT_ENCOUNTERS,ACCREDITATION_C,Contains the Accreditation in effect for the encounter department at the time of the encounter.,INTEGER
V_PATIENT_ENCOUNTERS,ADM_FOR_SURG_YN,Indicates whether the patient is being admitted for surgery.,VARCHAR
V_PATIENT_ENCOUNTERS,AGE,The age of the patient as of the encounter contact date.,FLOAT
V_PATIENT_ENCOUNTERS,APPT_BLOCK_C,The scheduling system block type category number for the patient encounter.,VARCHAR
V_PATIENT_ENCOUNTERS,APPT_CANCEL_DATE,The date the appointment was canceled. If the appointment was not canceled this field is NULL.,DATETIME
V_PATIENT_ENCOUNTERS,APPT_CANC_DTTM,"The date and time the appointment was canceled, in the local time zone of the primary appointment department.",DATETIME
V_PATIENT_ENCOUNTERS,APPT_CANC_USER_ID,The unique ID of the user who canceled the appointment.,VARCHAR
V_PATIENT_ENCOUNTERS,APPT_CANC_UTC_DTTM,The UTC date and time that the appointment was canceled.,DATETIME
V_PATIENT_ENCOUNTERS,APPT_CONF_INST,Date and time this appointment was confirmed via scheduling system.,DATETIME
V_PATIENT_ENCOUNTERS,APPT_CONF_PERS,"*** Deprecated *** In table V_PATIENT_ENCOUNTERS, the column APPT_CONF_PERS has been deprecated. To look up the deprecated column's value after the EMR system upgrade, join V_PATIENT_ENCOUNTERS.APPT_CONF_USER_ID to table EMPLOYEES column USER_ID and use the NAME column.",VARCHAR
V_PATIENT_ENCOUNTERS,APPT_CONF_STAT_C,Appointment confirmation status for this appointment from scheduling system.,INTEGER
V_PATIENT_ENCOUNTERS,APPT_CONF_USER_ID,The unique ID associated with the user record that confirmed the appointment. This column is frequently used to link to the EMPLOYEES table.,VARCHAR
