description,name,nodeId,contentHash,loadedAt
The ID for the service area of the financial class in the general ledger related to this procedure.,GLFC_SVC_AREA_ID,emr|dbo|PROCEDURES_CATALOG|GLFC_SVC_AREA_ID,db7266edab3229ba,2026-09-06T00:00:00Z
The category number for the account type (bucket) in the general ledger (GL) related to the credit side of this procedure.,GL_CREDIT_TYPE_CODE,emr|dbo|PROCEDURES_CATALOG|GL_CREDIT_TYPE_CODE,8d5ec80a16cf85ac,2026-09-06T00:00:00Z
The category number for the account type (bucket) in the general ledger (GL) related to the debit side of this procedure.,GL_DEBIT_TYPE_CODE,emr|dbo|PROCEDURES_CATALOG|GL_DEBIT_TYPE_CODE,07ab4c3a57b543d7,2026-09-06T00:00:00Z
The standard credit general ledger code associated with the procedure.,GL_NUM_CREDIT,emr|dbo|PROCEDURES_CATALOG|GL_NUM_CREDIT,fe9c71ccf04a7e41,2026-09-06T00:00:00Z
The standard debit general ledger code associated with the procedure.,GL_NUM_DEBIT,emr|dbo|PROCEDURES_CATALOG|GL_NUM_DEBIT,d741ac7d4936e37a,2026-09-06T00:00:00Z
"INVESTIGATION_DEVICE_EXEMPTION_NUMBER is included in the ANSI claim within the 2300 REF*LX segment. To display this number on a paper claim, include Virtual Item 4319 in your paper form record; if the IDE number is provided in the Claim Information Record (item CLM 28), it will be shown on the claim instead.",IDE_NUMBER,emr|dbo|PROCEDURES_CATALOG|IDE_NUMBER,54c6e88ae6a40caf,2026-09-06T00:00:00Z
The duplicate interval for INPATIENT is measured in whole hours.,INPAT_DUP_INTER,emr|dbo|PROCEDURES_CATALOG|INPAT_DUP_INTER,5a6365410fbc2571,2026-09-06T00:00:00Z
Moment of modification or creation.,INST_OF_EDIT_TM,emr|dbo|PROCEDURES_CATALOG|INST_OF_EDIT_TM,f3dd3fe67bd70ac0,2026-09-06T00:00:00Z
"This item's value indicates if column DEF_STAND_COUNT represents a measurement in days (1), weeks (2), hours (3), or occurrences (4).",IP_COUNT_TYPE_CODE,emr|dbo|PROCEDURES_CATALOG|IP_COUNT_TYPE_CODE,69e54fed0b9853b0,2026-09-06T00:00:00Z
"This item defines the lookback period for checking duplicates, storing the interval as a string value in days. The value is converted to hours and stored in ITEM-10110 Inpatient Duplicate Interval; positive numbers indicate days, decimals represent hours (e.g., .25 for 6 hours), and values followed by 'W' indicate weeks (e.g., 3W for 3 weeks). The system converts these inputs to days for display, and large values may significantly impact performance, so consultation with a Technical Services Representative is advised before setting them.",IP_LOOKBACK_DAY,emr|dbo|PROCEDURES_CATALOG|IP_LOOKBACK_DAY,ca89ef728979b060,2026-09-06T00:00:00Z
"Indicates the active status of the procedure code. Shows ""Y"" for active and ""N"" for inactive.",IS_ACTIVE_FLAG,emr|dbo|PROCEDURES_CATALOG|IS_ACTIVE_FLAG,2529693d7b1b3525,2026-09-06T00:00:00Z
Indicates whether the billing system should apply the payment or adjustment to the bad debt balance. This applies solely to payments and credit adjustments.,IS_BAD_DEBT_ACCT,emr|dbo|PROCEDURES_CATALOG|IS_BAD_DEBT_ACCT,86d8958ae1cfdad7,2026-09-06T00:00:00Z
The column IS_EC_INACTIVE_FLAG in the PROCEDURES_CATALOG table is deprecated and has been replaced by the CLINICALLY_ACTIVE_YN column in the PROCEDURES_CATALOG_3 table.,IS_EC_INACTIVE_FLAG,emr|dbo|PROCEDURES_CATALOG|IS_EC_INACTIVE_FLAG,7e59acd29eef9ec6,2026-09-06T00:00:00Z
Specifies if the user has the ability to modify the standard price for this procedure.,IS_PRICE_OVRD_FLAG,emr|dbo|PROCEDURES_CATALOG|IS_PRICE_OVRD_FLAG,3bccc7edd984b6d6,2026-09-06T00:00:00Z
Indicates the usage status of a procedure. A value of 1 signifies that the procedure is in use.,IS_PROC_USED,emr|dbo|PROCEDURES_CATALOG|IS_PROC_USED,d69ab9ffa25be8f3,2026-09-06T00:00:00Z
Specifies if the procedure is laparoscopic. This information is utilized for reporting in the Surgical Care Improvement Project.,LAP_FLAG,emr|dbo|PROCEDURES_CATALOG|LAP_FLAG,85d7f1e551147479,2026-09-06T00:00:00Z
"Indicates if the procedure is related to mammography. A value of Y signifies that the procedure is mammo-related, while a null value or N indicates it is not.",MAMMO_RELATED_FLAG,emr|dbo|PROCEDURES_CATALOG|MAMMO_RELATED_FLAG,05442416a96b7031,2026-09-06T00:00:00Z
The highest amount that can be requested for a procedure.,MAX_ORDERABLE,emr|dbo|PROCEDURES_CATALOG|MAX_ORDERABLE,8e0dceb72fa96717,2026-09-06T00:00:00Z
The category number for the modality type associated with the procedure.,MODALITY_TYPE_CODE,emr|dbo|PROCEDURES_CATALOG|MODALITY_TYPE_CODE,d85f446bb0d29164,2026-09-06T00:00:00Z
The modifier or set of modifiers that the billing system automatically assigns to the procedure during charge entry.,MODIFIER,emr|dbo|PROCEDURES_CATALOG|MODIFIER,90ff880e2535d1f2,2026-09-06T00:00:00Z
The minimum time prior to which this procedure cannot be scheduled. This is applicable in situations where the procedure depends on a specific resource that is typically unavailable until a certain time of day.,MUST_START_AFTER_TM,emr|dbo|PROCEDURES_CATALOG|MUST_START_AFTER_TM,1936a25b29272c98,2026-09-06T00:00:00Z
The time after which this procedure can no longer be scheduled. This is applicable in situations where the procedure necessitates a specific resource that is typically unavailable after a certain time of day.,MUST_START_BEF_TM,emr|dbo|PROCEDURES_CATALOG|MUST_START_BEF_TM,ae71a003daef5251,2026-09-06T00:00:00Z
"In the PROCEDURES_CATALOG table, the column NAME has been deprecated and is no longer populated in the source system, making its content unavailable. This column previously contained the name for the procedure.",NAME,emr|dbo|PROCEDURES_CATALOG|NAME,1b19303074616495,2026-09-06T00:00:00Z
The count of surfaces that the system necessitates a user to input for this procedure in the DENTAL_INFORMATION window during charge entry or account maintenance.,NUM_SURFACES_REQ,emr|dbo|PROCEDURES_CATALOG|NUM_SURFACES_REQ,fa75b043c3d1e31b,2026-09-06T00:00:00Z
"This item defines the lookback period for checking duplicates, storing the interval as a string value in days. The value is converted to hours and stored in item-10105 Outpatient Duplicate Interval; positive numbers indicate days, while fractions can represent hours (e.g., .25 for 6 hours) and weeks can be denoted with a 'W' (e.g., 3W for 3 weeks). The system converts these values to days for display, and large intervals may significantly slow down performance, so consultation with a Technical Services Representative is advised before setting high values. When a procedure is ordered, the system checks if it was previously ordered within the specified duplicate interval and prompts the user for confirmation if a duplicate is found.",OP_LOOKBACK_DAY,emr|dbo|PROCEDURES_CATALOG|OP_LOOKBACK_DAY,135c74550b48f477,2026-09-06T00:00:00Z
The standard display name utilized for a procedure in the preference list shown during order entry.,ORDER_DISPLAY_NAME,emr|dbo|PROCEDURES_CATALOG|ORDER_DISPLAY_NAME,97b88b3301e120ae,2026-09-06T00:00:00Z
The duplicate interval for OUTPATIENT is measured in whole hours.,OUTPAT_DUP_INTER,emr|dbo|PROCEDURES_CATALOG|OUTPAT_DUP_INTER,6a061b3ab7dabe84,2026-09-06T00:00:00Z
"This procedure is classified as either Normal, Panel, or Split-Billing.",PANEL_CODE,emr|dbo|PROCEDURES_CATALOG|PANEL_CODE,d9d9bbaf743a9ea0,2026-09-06T00:00:00Z
"Specifies if the procedure description is to be printed on claim forms for this procedure. If this flag is blank, the system will refer to the source item (ENTER DESCRIPTION?); if that is marked as Yes, the procedure description will be printed on the claim forms.",PRINT_DESC_FLAG,emr|dbo|PROCEDURES_CATALOG|PRINT_DESC_FLAG,5cf106be0c73cb22,2026-09-06T00:00:00Z
"This column indicates the category of each procedure, like General Surgery or Internal Medicine. It is deprecated because it may not align with EDP information; instead, use PROC_CAT_ID to connect to EDP_PROC_CAT_INFO and refer to EDP_PROC_CAT_INFO__PROC_CAT_NAME.",PROC_CAT,emr|dbo|PROCEDURES_CATALOG|PROC_CAT,9481c82efef7e55d,2026-09-06T00:00:00Z
The unique identifier for the procedure category linked to this procedure.,PROC_CAT_ID,emr|dbo|PROCEDURES_CATALOG|PROC_CAT_ID,89efb828f71c26df,2026-09-06T00:00:00Z
The code associated with each procedure.,PROC_CODE,emr|dbo|PROCEDURES_CATALOG|PROC_CODE,c07ad99852645993,2026-09-06T00:00:00Z
The comment linked to the procedure.,PROC_COMMENT,emr|dbo|PROCEDURES_CATALOG|PROC_COMMENT,cd825c441cd81c77,2026-09-06T00:00:00Z
This item contains the standard procedure that can be ordered.,PROC_DEFAULT_ORD_ID,emr|dbo|PROCEDURES_CATALOG|PROC_DEFAULT_ORD_ID,2a4b3784e4e045c7,2026-09-06T00:00:00Z
The procedure CLUSTER or GROUP that this procedure is associated with.,PROC_GROUP_ID,emr|dbo|PROCEDURES_CATALOG|PROC_GROUP_ID,263419564b85d8e0,2026-09-06T00:00:00Z
"The unique identifier for each procedure record in the system, distinct from the CPT™ code or any other procedure code.",PROC_ID,emr|dbo|PROCEDURES_CATALOG|PROC_ID,d4aca1f2e9e9e16a,2026-09-06T00:00:00Z
The identifier for each procedure.,PROC_NAME,emr|dbo|PROCEDURES_CATALOG|PROC_NAME,eab7dbcf8b6ca945,2026-09-06T00:00:00Z
"This column is no longer in use. It previously contained the category title, and to maintain data consistency, use TYPE_CODE to reference ZC_PROCEDURE_TYPE instead.",PROC_TYPE,emr|dbo|PROCEDURES_CATALOG|PROC_TYPE,46c45c7dfc4e83ab,2026-09-06T00:00:00Z
Specifies if the user needs to choose a visit type when scheduling a procedure with multiple visit types available. A value of No means the visit types will be scheduled one after the other.,PROMPT_FOR_VT_FLAG,emr|dbo|PROCEDURES_CATALOG|PROMPT_FOR_VT_FLAG,33b2283492d8ea09,2026-09-06T00:00:00Z
"*** Deprecated *** This item is no longer in use because PROCEDURES_CATALOG has reached the byte size limit after the item length was increased to 4000 characters. This field contains a patient-friendly description of a procedure for display in the web-based chart system and in the Results Release activity in the GUI system. If this field is empty, the system will refer to the billing description in the procedure record; if that is also empty, the procedure name will be shown.",PT_FRIENDLY_NAME,emr|dbo|PROCEDURES_CATALOG|PT_FRIENDLY_NAME,5a4b0aff742b7ae4,2026-09-06T00:00:00Z
The unique ID for the default reason code to be used when no reason code is provided for the action related to this adjustment during payment posting. This reason code will appear in the claim adjustment segment of secondary claims.,REASON_CODE_ID,emr|dbo|PROCEDURES_CATALOG|REASON_CODE_ID,cfbadeeef99323b0,2026-09-06T00:00:00Z
Specifies if the user is permitted to input a number in the MONTHS_TO_RECALL field within the DENTAL_INFORMATION window during charge entry for this procedure.,RECALL_ALLOWED_FLAG,emr|dbo|PROCEDURES_CATALOG|RECALL_ALLOWED_FLAG,04ecc835a36bf4a8,2026-09-06T00:00:00Z
"The status of the procedure record (e.g., inactive, deleted, etc.).",RECORD_STATE_EAP_CODE,emr|dbo|PROCEDURES_CATALOG|RECORD_STATE_EAP_CODE,2c919125edde2532,2026-09-06T00:00:00Z
Indicates the associated PREFERENCE_CARD that contains the configuration related to the surgery.,REL_PREF_CARD_ID,emr|dbo|PROCEDURES_CATALOG|REL_PREF_CARD_ID,321fc23307001de8,2026-09-06T00:00:00Z
The category number indicating the status of the diagnosis requirement for the procedure.,REQ_DX_ASSOC_CODE,emr|dbo|PROCEDURES_CATALOG|REQ_DX_ASSOC_CODE,f892fec79c9bb2d9,2026-09-06T00:00:00Z
"Specifies the initial value for the ""Sign again if result text changed"" setting in the Assign Activity for orders associated with this procedure type. If set to Yes or No, orders will be configured accordingly; if set to Null, orders will inherit the setting from the procedure category record or the Imaging System Definitions.",RIS_SIGN_AGAIN_R_FLAG,emr|dbo|PROCEDURES_CATALOG|RIS_SIGN_AGAIN_R_FLAG,4667b74075f1f8c9,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the eighth report grouper, categorized by type.",RPT_GRP_EIGHT,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_EIGHT,3133b9b7ed4f09e9,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. For assistance with these groupers, please reach out to your enterprise reporting representative. This is the eighteenth report grouper, categorized by type.",RPT_GRP_EIGHTEEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_EIGHTEEN_CODE,eb03f67efc32bd65,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. For assistance with these groupers, please reach out to your enterprise reporting representative. This is the eleventh report grouper, categorized by type.",RPT_GRP_ELEVEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_ELEVEN_CODE,6700a077c84a8bc8,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting. There are two types of groupers: free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the fifteenth report grouper, classified as a category type.",RPT_GRP_FIFTEEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_FIFTEEN_CODE,af896714d18f5c48,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, which include free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the fifth report grouper, categorized as free text.",RPT_GRP_FIVE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_FIVE,fcb62fb87b3ec8f9,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the fourth report grouper, categorized as free text.",RPT_GRP_FOUR,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_FOUR,c74d702a39784c52,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the fourteenth report grouper, categorized as type CATEGORY.",RPT_GRP_FOURTEEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_FOURTEEN_CODE,2db2d584d9576140,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting. There are two types of groupers: free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the ninth report grouper, categorized as type category.",RPT_GRP_NINE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_NINE,e1d86fd16300995a,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting. There are two types of groupers: free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the nineteenth report grouper, categorized as type category.",RPT_GRP_NINETEEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_NINETEEN_CODE,b90fac897791685d,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, which include free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the initial report grouper, categorized as free text.",RPT_GRP_ONE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_ONE,7493ca63faeb5891,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the seventh report grouper, categorized by type.",RPT_GRP_SEVEN,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_SEVEN,92ecfda8b5fe1d7e,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting. There are two types of groupers: free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the seventeenth report grouper, categorized as type category.",RPT_GRP_SEVNTEEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_SEVNTEEN_CODE,236a1b9ae4c13b8a,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the sixth report grouper of type CATEGORY.",RPT_GRP_SIX,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_SIX,bfa20e3e4b04980a,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. For assistance with these groupers, please reach out to your enterprise reporting representative. This is the sixteenth report grouper, categorized as type CATEGORY.",RPT_GRP_SIXTEEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_SIXTEEN_CODE,8cf828ba7e4460ed,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. For assistance with these groupers, please reach out to your enterprise reporting representative. This is the tenth report grouper, categorized as type CATEGORY.",RPT_GRP_TEN,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_TEN,a4e9d425f27b90ee,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting. There are two types of groupers: free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the thirteenth report grouper, classified as a category type.",RPT_GRP_THIRTEEN_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_THIRTEEN_CODE,22d7bcb8724f0d96,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, which include free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the third report grouper, categorized as free text.",RPT_GRP_THREE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_THREE,74f42a422639f763,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. For assistance with these groupers, please reach out to your enterprise reporting representative. This is the twelfth report grouper, categorized as type CATEGORY.",RPT_GRP_TWELVE_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_TWELVE_CODE,f3bf50c012cc32e7,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. For assistance with these groupers, please reach out to your enterprise reporting representative. This is the twentieth report grouper of type CATEGORY.",RPT_GRP_TWENTY_CODE,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_TWENTY_CODE,2e1788b7109712f8,2026-09-06T00:00:00Z
"You can define groupers for enterprise reporting, SQL, or report generator reporting, including free text groupers and category groupers. If you choose to use these groupers, contact your enterprise reporting representative for help. This is the second report grouper of type free text.",RPT_GRP_TWO,emr|dbo|PROCEDURES_CATALOG|RPT_GRP_TWO,7f157c3df9959f10,2026-09-06T00:00:00Z
Indicates if a procedure can be scheduled exclusively for outpatients.,SCHED_FOR_OUTPAT_FLAG,emr|dbo|PROCEDURES_CATALOG|SCHED_FOR_OUTPAT_FLAG,c0264c6eefcd2517,2026-09-06T00:00:00Z
The category value for the SELF_PAY_INSURANCE_INDICATOR. This value can be used to reference the ZC_SELF_INS table for additional details on the category values.,SELF_INS_CODE,emr|dbo|PROCEDURES_CATALOG|SELF_INS_CODE,a33c71711eb11c4c,2026-09-06T00:00:00Z
The unique identifier for the service area linked to this procedure.,SERVICE_AREA_ID,emr|dbo|PROCEDURES_CATALOG|SERVICE_AREA_ID,5c14e209254d4614,2026-09-06T00:00:00Z
The time required to prepare for this procedure.,SETUP_TIME,emr|dbo|PROCEDURES_CATALOG|SETUP_TIME,bb9f6609c3e91239,2026-09-06T00:00:00Z
"The abbreviated name for a procedure, utilized in reports and displays with space constraints.",SHORT_NAME,emr|dbo|PROCEDURES_CATALOG|SHORT_NAME,e3c64a9d895f75b0,2026-09-06T00:00:00Z
"This item specifies if a procedure name will be visible to the patient in the web-based chart system, with various locations for display including 'Test Results' and 'Past Medical History'. If set to ""No if Abnormal"", the setting applies only to orders, and the procedure name may still appear in other areas; the default setting is ""Yes"".",SHOW_IN_MYC_CODE,emr|dbo|PROCEDURES_CATALOG|SHOW_IN_MYC_CODE,04524657596936b4,2026-09-06T00:00:00Z
"Replaced with SHOW_IN_MYC_CODE. This item determines if the procedure names will be visible to the patient in the web-based chart system, such as in 'Test Results' and 'Past Medical History'. The default setting is ""Yes"".",SHOW_IN_MYC_FLAG,emr|dbo|PROCEDURES_CATALOG|SHOW_IN_MYC_FLAG,a7827384a3673d84,2026-09-06T00:00:00Z
The category number for the default display of order details related to the procedure.,SHOW_ORD_DETAIL_CODE,emr|dbo|PROCEDURES_CATALOG|SHOW_ORD_DETAIL_CODE,42344cd2de6137fa,2026-09-06T00:00:00Z
The unique identifier for the order group linked to this procedure.,SMARTGROUP_ID,emr|dbo|PROCEDURES_CATALOG|SMARTGROUP_ID,cc4975bce55ef6da,2026-09-06T00:00:00Z
"The category number for the special procedure type. If this field is empty, the procedure is not classified as a special procedure.",SPEC_PROC_TYPE_CODE,emr|dbo|PROCEDURES_CATALOG|SPEC_PROC_TYPE_CODE,e3c31d8f1b80ccbc,2026-09-06T00:00:00Z
"Specifies if the alternative procedure check is executed for procedures within a panel. A value of N or null means the check is conducted and the user is asked to choose alternative procedures, while a value of Y indicates the check is not performed.",SPRS_PNL_ALT_CHK_FLAG,emr|dbo|PROCEDURES_CATALOG|SPRS_PNL_ALT_CHK_FLAG,1e96b47480701346,2026-09-06T00:00:00Z
The expiration date that remains in effect for the procedure.,STAND_PROC_EXP_DT,emr|dbo|PROCEDURES_CATALOG|STAND_PROC_EXP_DT,1f3171b27e785d6f,2026-09-06T00:00:00Z
Specifies whether to terminate procedure input at the Qty field during text charge entry. This option is applicable solely in the context of text charge entry.,STOP_QUANTITY_FLAG,emr|dbo|PROCEDURES_CATALOG|STOP_QUANTITY_FLAG,722b119eb05c6252,2026-09-06T00:00:00Z
Holds the procedure ID of the associated surgical history procedure that is to be used for updating the surgical history when this procedure is recorded as completed.,SURG_HIST_ID,emr|dbo|PROCEDURES_CATALOG|SURG_HIST_ID,02ade8fb7a208651,2026-09-06T00:00:00Z
This pertains to procedures linked to hospital temporary transaction (HTT) records. The values in this column signify whether the transaction was generated automatically by the system.,SYSTEM_GEN_FLAG,emr|dbo|PROCEDURES_CATALOG|SYSTEM_GEN_FLAG,3d423e65ad1cf9ff,2026-09-06T00:00:00Z
The ID of the test that will be created by this procedure. This ID corresponds to the test or test grouper utilized when an order associated with this procedure is accessioned in the Lab.,TEST_ID,emr|dbo|PROCEDURES_CATALOG|TEST_ID,e49cdab500f8ebd8,2026-09-06T00:00:00Z
"The duration needed to complete this procedure when it is the sole procedure in the case. This time is applicable only until the system gathers enough averaging data, or if averaging is not utilized for this procedure.",TIME_ALONE,emr|dbo|PROCEDURES_CATALOG|TIME_ALONE,bcac793ce7e10ac1,2026-09-06T00:00:00Z
"The duration needed to complete this procedure while other procedures are also in progress. This time is applicable only until the system collects enough averaging data, or if averaging is not utilized for this procedure.",TIME_COMBINED,emr|dbo|PROCEDURES_CATALOG|TIME_COMBINED,2a67629d72b496eb,2026-09-06T00:00:00Z
"The CATEGORY_VALUE indicates the type of procedure (charge, payment, or adjustment). This value can be referenced in the ZC_PROCEDURE_TYPE table for additional details on the category values.",TYPE_CODE,emr|dbo|PROCEDURES_CATALOG|TYPE_CODE,7da542102cf216cb,2026-09-06T00:00:00Z
The CATEGORY_VALUE indicates the type of procedure.,TYPE_OF_PROC_CODE,emr|dbo|PROCEDURES_CATALOG|TYPE_OF_PROC_CODE,b7d276f790ae18c5,2026-09-06T00:00:00Z
The REVENUE_SUMMARY_CODE is a code that summarizes revenue information.,UB_REV_CODE_ID,emr|dbo|PROCEDURES_CATALOG|UB_REV_CODE_ID,25bc7b35952e7e72,2026-09-06T00:00:00Z
"Specifies if alternative options are available for this procedure in an outpatient context. A value of Y indicates that alternatives are provided, while N or null indicates that no alternatives are available.",USE_ALT_CHOICES_FLAG,emr|dbo|PROCEDURES_CATALOG|USE_ALT_CHOICES_FLAG,3203eb8f6af1125c,2026-09-06T00:00:00Z
The unique ID of the procedure that shares the averaging data with this procedure. This ID can enhance the speed and precision of the average calculation for related procedures.,USE_AVG_FROM_ID,emr|dbo|PROCEDURES_CATALOG|USE_AVG_FROM_ID,f4285dcfae436f43,2026-09-06T00:00:00Z
"Specifies if time averaging is applicable for this procedure. A value of Y or null signifies that time averaging is utilized, while N indicates that it is not used.",USE_TIME_AVG_FLAG,emr|dbo|PROCEDURES_CATALOG|USE_TIME_AVG_FLAG,70d48eb9ec029573,2026-09-06T00:00:00Z
The VISIT_TYPE_SPECIALTY_RESTRICTIONS_CATEGORY_NUMBER for the procedure indicates if visit type specialty restrictions need to be verified during scheduling.,USE_VT_SPEC_REST_CODE,emr|dbo|PROCEDURES_CATALOG|USE_VT_SPEC_REST_CODE,c66e8efbb892b244,2026-09-06T00:00:00Z
Store the detailed descriptions of CPT codes provided by vendors.,VENDOR_MEDIUM_DESC,emr|dbo|PROCEDURES_CATALOG|VENDOR_MEDIUM_DESC,d64fe08e1744e047,2026-09-06T00:00:00Z
Store a brief description of CPT codes provided by the vendor.,VENDOR_SHORT_DESC,emr|dbo|PROCEDURES_CATALOG|VENDOR_SHORT_DESC,dd9f2c210ffaf009,2026-09-06T00:00:00Z
Specifies whether users have permission to access the panel detail screen when entering the panel procedure.,VIEW_PNL_DETAIL_FLAG,emr|dbo|PROCEDURES_CATALOG|VIEW_PNL_DETAIL_FLAG,262bc4b98f246205,2026-09-06T00:00:00Z
The category number indicating whether the visit is the first or a subsequent one for the procedure.,VISIT_INDICATOR_CODE,emr|dbo|PROCEDURES_CATALOG|VISIT_INDICATOR_CODE,6f94879ea56ad440,2026-09-06T00:00:00Z
The SURROGATE_KEY is utilized to uniquely identify rows within this specific table on Cogito Cloud. It should not be assumed that the SURROGATE_KEY in this table will match the SURROGATE_KEY in any other table.,_SURROGATEKEY,emr|dbo|PROCEDURES_CATALOG|_SURROGATEKEY,7366baab377a4bb2,2026-09-06T00:00:00Z
This column holds the After Order ID for an order following the Order Transmittal.,AFTER_ORDER_ID,emr|dbo|PROCEDURE_ORDERS_EXT|AFTER_ORDER_ID,cd4afa69cf0358f9,2026-09-06T00:00:00Z
This column holds the AR_INTERFACE_STATUS category value associated with this order.,AR_INTERFACE_STAT_CODE,emr|dbo|PROCEDURE_ORDERS_EXT|AR_INTERFACE_STAT_CODE,b671314fafe8b810,2026-09-06T00:00:00Z
This column indicates if authorization is necessary for the service.,AUTH_REQUIRED,emr|dbo|PROCEDURE_ORDERS_EXT|AUTH_REQUIRED,e2bca8896c65b731,2026-09-06T00:00:00Z
This item indicates if an auto-intake has been finalized for the order.,AUTOINTK_COMPL_FLAG,emr|dbo|PROCEDURE_ORDERS_EXT|AUTOINTK_COMPL_FLAG,4a4018d59f01cc9f,2026-09-06T00:00:00Z
Indicates if an order was created automatically.,AUTO_GENERATED_FLAG,emr|dbo|PROCEDURE_ORDERS_EXT|AUTO_GENERATED_FLAG,b8216da43fc07bc6,2026-09-06T00:00:00Z
This column holds the Before Order ID for an order prior to Order Transmittal.,BEFORE_ORDER_ID,emr|dbo|PROCEDURE_ORDERS_EXT|BEFORE_ORDER_ID,92604958c741e198,2026-09-06T00:00:00Z
The outcome of a charge trigger.,CHARGE_TRIG_RSLT_CODE,emr|dbo|PROCEDURE_ORDERS_EXT|CHARGE_TRIG_RSLT_CODE,83785595f7659cd0,2026-09-06T00:00:00Z
The COMMUNITY_ID of the instance from which this record or line was obtained. This field is populated only when IntraConnect is utilized.,CM_LOG_OWNER_ID,emr|dbo|PROCEDURE_ORDERS_EXT|CM_LOG_OWNER_ID,015647d859a4433b,2026-09-06T00:00:00Z
The COMMUNITY_ID of the instance that owns this record or line is populated only when IntraConnect is used.,CM_PHY_OWNER_ID,emr|dbo|PROCEDURE_ORDERS_EXT|CM_PHY_OWNER_ID,a991fdc184bac57e,2026-09-06T00:00:00Z
Specifies the origin of a necessary patient scan during specimen collection.,COLLECT_PPID_REQ_CODE,emr|dbo|PROCEDURE_ORDERS_EXT|COLLECT_PPID_REQ_CODE,89cd672465e30288,2026-09-06T00:00:00Z
